No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion_MLP,Clasificacion_RF,Confianza_MLP,Confianza_RF
1277,3.400387,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1362178 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1281]",Sospechoso,Sospechoso,98.8%,98.3%
1278,3.400499,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1363638 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1279,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1363638 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1281],Sospechoso,Sospechoso,98.8%,98.3%
1280,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1365098 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1281],Sospechoso,Sospechoso,98.8%,98.3%
1281,3.400558,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1282,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1368018 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1283,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1369478 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1284,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1370938 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1285,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1372398 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1286,3.400558,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1373858 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1287,3.400581,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1375318 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1288,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1375318 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1289,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1376778 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1290,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1378238 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1291,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1379698 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1292,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1381158 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1293],Sospechoso,Sospechoso,98.8%,98.3%
1293,3.402393,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1294,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1384078 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1295,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1385538 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1296,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1386998 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1297,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1388458 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1298,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1389918 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1299,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1391378 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1300,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1392838 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1301,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1394298 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1302,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1395758 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1303,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1397218 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1304],Sospechoso,Sospechoso,98.8%,98.3%
1304,3.402393,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1305,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1400138 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1310],Sospechoso,Sospechoso,98.8%,98.3%
1306,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1401598 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1310],Sospechoso,Sospechoso,98.8%,98.3%
1307,3.402393,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1403058 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1310]",Sospechoso,Sospechoso,98.8%,98.3%
1308,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1404518 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1310],Sospechoso,Sospechoso,98.8%,98.3%
1309,3.402393,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1405978 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1310]",Sospechoso,Sospechoso,98.8%,98.3%
1310,3.402393,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1311,3.402393,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1408898 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1312,3.402463,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1410358 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1313,3.402757,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1410358 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1314,3.402757,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1411818 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1315,3.402757,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1413278 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1316,3.402757,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1414738 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1317,3.402757,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1416198 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1318,3.402788,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1417658 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1319,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1417658 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1320,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1419118 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1321,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1420578 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1322,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1422038 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1323],Sospechoso,Sospechoso,98.8%,98.3%
1323,3.404197,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1324,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1424958 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1326],Sospechoso,Sospechoso,98.8%,98.3%
1325,3.404197,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1426418 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1326]",Sospechoso,Sospechoso,98.8%,98.3%
1326,3.404197,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1327,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1429338 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1328,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1430798 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1329,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1432258 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1330,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1433718 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1331,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1435178 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1332,3.404197,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1436638 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1333,3.404248,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1438098 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1334,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1438098 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1335,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1439558 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1336,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1441018 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1337,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1442478 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1338],Sospechoso,Sospechoso,98.8%,98.3%
1338,3.407598,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1339,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1445398 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1340,3.407598,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1446858 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350]",Sospechoso,Sospechoso,98.8%,98.3%
1341,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1448318 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1342,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1449778 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1343,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1451238 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1344,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1452698 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1345,3.407598,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1454158 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1346,3.407687,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1455618 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1347,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1455618 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1348,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1457078 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1349,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1458538 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1350],Sospechoso,Sospechoso,98.8%,98.3%
1350,3.408597,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1351,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1461458 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1356],Sospechoso,Sospechoso,98.8%,98.3%
1352,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1462918 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1356],Sospechoso,Sospechoso,98.8%,98.3%
1353,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1464378 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1356],Sospechoso,Sospechoso,98.8%,98.3%
1354,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1465838 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1356],Sospechoso,Sospechoso,98.8%,98.3%
1355,3.408597,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1467298 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1356]",Sospechoso,Sospechoso,98.8%,98.3%
1356,3.408597,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1357,3.408597,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1470218 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367]",Sospechoso,Sospechoso,98.8%,98.3%
1358,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1471678 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1359,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1473138 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1360,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1474598 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1361,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1476058 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1362,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1477518 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1363,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1478978 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1364,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1480438 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1365,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1481898 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1366,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1483358 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1367],Sospechoso,Sospechoso,98.8%,98.3%
1367,3.408597,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1368,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1486278 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1369,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1487738 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1370,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1489198 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1371,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1490658 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1372,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1492118 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1373,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1493578 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1374,3.408597,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1495038 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378]",Sospechoso,Sospechoso,98.8%,98.3%
1375,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1496498 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1376,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1497958 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1377,3.408597,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1499418 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1378],Sospechoso,Sospechoso,98.8%,98.3%
1378,3.408597,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1379,3.408722,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1502338 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1380,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1502338 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1385],Sospechoso,Sospechoso,98.8%,98.3%
1381,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1503798 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1385],Sospechoso,Sospechoso,98.8%,98.3%
1382,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1505258 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1385],Sospechoso,Sospechoso,98.8%,98.3%
1383,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1506718 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1385],Sospechoso,Sospechoso,98.8%,98.3%
1384,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1508178 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1385],Sospechoso,Sospechoso,98.8%,98.3%
1385,3.408806,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1386,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1511098 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1387,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1512558 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1388,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1514018 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1389,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1515478 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1390,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1516938 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1391,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1518398 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1392,3.408806,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1519858 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403]",Sospechoso,Sospechoso,98.8%,98.3%
1393,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1521318 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1394,3.408806,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1522778 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1395,3.408806,10.157.65.92,10.157.66.26,TCP,56,"8009  >  61891 [FIN, ACK] Seq=1 Ack=1 Win=1552 Len=0",Sospechoso,Sospechoso,99.1%,99.2%
1396,3.408806,10.157.65.92,10.157.66.26,TCP,78,"[TCP Out-Of-Order] 8009  >  61891 [PSH, ACK] Seq=4294967273 Ack=1 Win=1552 Len=24",Sospechoso,Sospechoso,99.1%,99.2%
1397,3.408866,10.157.66.26,10.157.65.92,TCP,54,61891  >  8009 [ACK] Seq=1 Ack=4294967273 Win=1022 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1398,3.408917,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1524238 Win=8217 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1399,3.40893,10.157.66.26,10.157.65.92,TCP,54,61891  >  8009 [ACK] Seq=1 Ack=2 Win=1022 Len=0,Sospechoso,Sospechoso,99.1%,99.2%
1400,3.409457,10.157.66.26,10.157.65.92,TCP,54,"61891  >  8009 [FIN, ACK] Seq=1 Ack=2 Win=1022 Len=0",Sospechoso,Sospechoso,99.1%,99.2%
1401,3.409842,10.157.66.26,10.157.65.92,TCP,66,58432  >  8009 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,Sospechoso,Sospechoso,99.1%,99.2%
1402,3.412959,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1524238 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1403],Sospechoso,Sospechoso,98.8%,98.3%
1403,3.412959,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1404,3.412959,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1527158 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1406],Sospechoso,Sospechoso,98.8%,98.3%
1405,3.412959,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1528618 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1406],Sospechoso,Sospechoso,98.8%,98.3%
1406,3.412959,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Sospechoso,Sospechoso,99.1%,95.1%
1407,3.412959,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1531538 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1417],Sospechoso,Sospechoso,98.8%,98.3%
1408,3.412959,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1532998 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1417],Sospechoso,Sospechoso,98.8%,98.3%
1409,3.412959,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1534458 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1417]",Sospechoso,Sospechoso,98.8%,98.3%
1410,3.412959,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1535918 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1417],Sospechoso,Sospechoso,98.8%,98.3%
