No.,Time,Source,Destination,Protocol,Length,Info,Clasificacion_MLP,Clasificacion_RF,Confianza_MLP,Confianza_RF
916,3.372942,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=870250 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
917,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=870250 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 919],Normal,Normal,100.0%,100.0%
918,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=871710 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 919],Normal,Normal,100.0%,100.0%
919,3.37339,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
920,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=874630 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
921,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=876090 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
922,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=877550 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
923,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=879010 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
924,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=880470 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
925,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=881930 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
926,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=883390 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
927,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=884850 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
928,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=886310 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
929,3.37339,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=887770 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 930],Normal,Normal,100.0%,100.0%
930,3.37339,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
931,3.373432,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=890690 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
932,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=890690 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 937],Normal,Normal,100.0%,100.0%
933,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=892150 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 937],Normal,Normal,100.0%,100.0%
934,3.37521,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=893610 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 937]",Normal,Normal,100.0%,100.0%
935,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=895070 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 937],Normal,Normal,100.0%,100.0%
936,3.37521,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=896530 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 937]",Normal,Normal,100.0%,100.0%
937,3.37521,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
938,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=899450 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
939,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=900910 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
940,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=902370 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
941,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=903830 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
942,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=905290 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
943,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=906750 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
944,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=908210 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
945,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=909670 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
946,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=911130 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
947,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=912590 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 948],Normal,Normal,100.0%,100.0%
948,3.37521,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
949,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=915510 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 951],Normal,Normal,100.0%,100.0%
950,3.37521,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=916970 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 951]",Normal,Normal,100.0%,100.0%
951,3.37521,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
952,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=919890 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
953,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=921350 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
954,3.37521,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=922810 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
955,3.375275,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=924270 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
956,3.375814,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=924270 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
957,3.375814,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=925730 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
958,3.375814,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=927190 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
959,3.375814,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=928650 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
960,3.375814,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=930110 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
961,3.375844,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=931570 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
962,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=931570 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
963,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=933030 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 964],Normal,Normal,100.0%,100.0%
964,3.377862,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
965,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=935950 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
966,3.377862,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=937410 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975]",Normal,Normal,100.0%,100.0%
967,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=938870 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
968,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=940330 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
969,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=941790 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
970,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=943250 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
971,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=944710 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
972,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=946170 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
973,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=947630 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
974,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=949090 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 975],Normal,Normal,100.0%,100.0%
975,3.377862,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
976,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=952010 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 980],Normal,Normal,100.0%,100.0%
977,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=953470 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 980],Normal,Normal,100.0%,100.0%
978,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=954930 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 980],Normal,Normal,100.0%,100.0%
979,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=956390 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 980],Normal,Normal,100.0%,100.0%
980,3.377862,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
981,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=959310 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
982,3.377862,2.19.172.145,10.157.66.26,TCP,434,"443  >  50089 [PSH, ACK] Seq=960770 Ack=3374 Win=620 Len=380 [TCP PDU reassembled in 993]",Normal,Normal,100.0%,100.0%
983,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=961150 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
984,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=962610 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
985,3.377862,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=964070 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
986,3.377995,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=965530 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
987,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=965530 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
988,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=966990 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
989,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=968450 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
990,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=969910 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
991,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=971370 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
992,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=972830 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 993],Normal,Normal,100.0%,100.0%
993,3.378368,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
994,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=975750 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
995,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=977210 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
996,3.378368,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=978670 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
997,3.378412,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=980130 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
998,3.379778,LiteonTechno_95:3e:83,Broadcast,ARP,56,Who has 10.157.64.1? Tell 10.157.66.177,Sospechoso,Sospechoso,100.0%,97.5%
999,3.380743,fe80::1844:ed4:3845:86d1,ff02::fb,MDNS,147,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question",Posible Ataque,Posible Ataque,100.0%,100.0%
1000,3.383409,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=980130 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008]",Normal,Normal,100.0%,100.0%
1001,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=981590 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1002,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=983050 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1003,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=984510 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1004,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=985970 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1005,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=987430 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1006,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=988890 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1007,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=990350 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1008],Normal,Normal,100.0%,100.0%
1008,3.383409,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1009,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=993270 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1013],Normal,Normal,100.0%,100.0%
1010,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=994730 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1013],Normal,Normal,100.0%,100.0%
1011,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=996190 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1013],Normal,Normal,100.0%,100.0%
1012,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=997650 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1013],Normal,Normal,100.0%,100.0%
1013,3.383409,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1014,3.383409,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1000570 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024]",Normal,Normal,100.0%,100.0%
1015,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1002030 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1016,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1003490 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1017,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1004950 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1018,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1006410 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1019,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1007870 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1020,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1009330 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1021,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1010790 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1022,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1012250 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1023,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1013710 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1024],Normal,Normal,100.0%,100.0%
1024,3.383409,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1025,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1016630 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1027],Normal,Normal,100.0%,100.0%
1026,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1018090 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1027],Normal,Normal,100.0%,100.0%
1027,3.383409,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1028,3.383409,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1021010 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039]",Normal,Normal,100.0%,100.0%
1029,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1022470 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1030,3.383409,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1023930 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039]",Normal,Normal,100.0%,100.0%
1031,3.383409,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1025390 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1032,3.3835,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1026850 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
1033,3.383562,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1026850 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1034,3.383562,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1028310 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1035,3.383562,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1029770 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1036,3.383562,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1031230 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1037,3.383562,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1032690 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1038,3.383562,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1034150 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1039],Normal,Normal,100.0%,100.0%
1039,3.383562,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1040,3.383592,10.157.66.26,2.19.172.145,TCP,54,50089  >  443 [ACK] Seq=3374 Ack=1037070 Win=8217 Len=0,Normal,Normal,100.0%,100.0%
1041,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1037070 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1042,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1038530 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1043,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1039990 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1044,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1041450 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1045,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1042910 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1046,3.383896,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1044370 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052]",Normal,Normal,100.0%,100.0%
1047,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1045830 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1048,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1047290 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1049,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1048750 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1050,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1050210 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1051,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1051670 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1052],Normal,Normal,100.0%,100.0%
1052,3.383896,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1053,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1054590 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1057],Normal,Normal,100.0%,100.0%
1054,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1056050 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1057],Normal,Normal,100.0%,100.0%
1055,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1057510 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1057],Normal,Normal,100.0%,100.0%
1056,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1058970 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1057],Normal,Normal,100.0%,100.0%
1057,3.383896,2.19.172.145,10.157.66.26,TLSv1.2,1514,Application Data,Normal,Normal,100.0%,100.0%
1058,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1061890 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1069],Normal,Normal,100.0%,100.0%
1059,3.383896,2.19.172.145,10.157.66.26,TCP,1514,443  >  50089 [ACK] Seq=1063350 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1069],Normal,Normal,100.0%,100.0%
1060,3.383896,2.19.172.145,10.157.66.26,TCP,1514,"443  >  50089 [PSH, ACK] Seq=1064810 Ack=3374 Win=620 Len=1460 [TCP PDU reassembled in 1069]",Normal,Normal,100.0%,100.0%
